time,opens,highs,lows,closes,volumes,qavs,numTrades,tbbavs,tbqavs,rsis,obvs,money,trueAfter,predictionBefore,action,correct,diff
<module 'time' (built-in)>,-0.584337331348342,-0.5936000750468308,-0.5745928039103805,-0.5847429514151387,-0.3204535486220684,-0.3358494293285733,-0.7236950749218762,-0.1105518953962371,-0.1316754974312958,1.0708881936518826,-0.0263454909251684,15.509999999999764,-0.5847429514151387,-0.5681561827659607,BUY,[1],0.016586768649177963
<module 'time' (built-in)>,-0.581653368249792,-0.5915613230033959,-0.569366410322616,-0.5794823590392373,-0.529242494962271,-0.5355862513737208,-0.9398295203961518,-0.4904692741901907,-0.4895892812183672,0.9247581749134576,0.0409969156733571,16.269999999999982,-0.5794823590392373,-0.5713723301887512,BUY,[1],0.008110028850486062
<module 'time' (built-in)>,-0.5885958861313748,-0.6006820558292922,-0.5791390503874083,-0.5876774315159825,-0.5025716470348717,-0.51013813217912,-0.9398295203961518,-0.4542175370834882,-0.455542586727787,1.386993475907874,-0.0470224973502211,17.73999999999978,-0.5876774315159825,-0.5744792222976685,BUY,[0],0.01319820921831405
<module 'time' (built-in)>,-0.586305570953946,-0.5821544495398231,-0.5740200484487082,-0.5691401060008996,-0.2604899458064036,-0.2782256362519602,-0.6276353213777538,0.0104925345348885,-0.0171804021805972,2.123205328617974,0.0387427928166288,15.449999999999818,-0.5691401060008996,-0.577620267868042,BUY,[1],-0.0084801618671424
<module 'time' (built-in)>,-0.5713827361260078,-0.5778623399746939,-0.5590926092288605,-0.5648457448777132,-0.5113722073574472,-0.5184038847969283,-0.8437697668520293,-0.4469589288192696,-0.4484378678471239,0.602535485474258,0.0750964711390087,20.629999999999654,-0.5648457448777132,-0.5802276730537415,DONT BUY,[0],-0.015381928176028237
<module 'time' (built-in)>,-0.5661221684528505,-0.5767177774239941,-0.5572669511947776,-0.5695337557705238,-0.5499596895440324,-0.5553850112688957,-0.9398295203961518,-0.5482696629104009,-0.5440626628050881,0.0034291376218658,-0.0533749165889686,20.629999999999654,-0.5695337557705238,-0.5821745991706848,DONT BUY,[1],-0.012640843400161028
<module 'time' (built-in)>,-0.576285442052692,-0.583907060945583,-0.5663236469324796,-0.5709294231355602,-0.4142675616360141,-0.425436395903164,-0.7717249516939375,-0.4409102910707266,-0.4428289998965371,0.2891650912359747,-0.0409269697180716,20.629999999999654,-0.5709294231355602,-0.5835980772972107,DONT BUY,[1],-0.012668654161650528
<module 'time' (built-in)>,-0.5676609739626852,-0.5806522111920279,-0.5553696987279874,-0.5676370796077844,-0.564177568057452,-0.5690176907797222,-1.0118743355542437,-0.5536404256110051,-0.5491329852188849,-0.1348641852019148,-0.0194284188481566,20.629999999999654,-0.5676370796077844,-0.5845494270324707,DONT BUY,[0],-0.01691234742468628
<module 'time' (built-in)>,-0.5606826699064559,-0.5736775331486954,-0.5483892415388507,-0.5606587427826089,-0.552557417206817,-0.5578664752350653,-1.0118743355542437,-0.5220548499005979,-0.5192958112457771,-0.2908855414035258,-0.0880376287274414,20.629999999999654,-0.5606587427826089,-0.5849647521972656,DONT BUY,[0],-0.02430600941465677
<module 'time' (built-in)>,-0.5652275140866672,-0.5782200157717893,-0.5579828955218696,-0.5686748835458875,-0.248268833080459,-0.2662288879236291,-0.6996801365358456,-0.2796525639409125,-0.2905212536541582,-0.986706544146742,-0.0867087345807893,20.629999999999654,-0.5686748835458875,-0.5847043991088867,DONT BUY,[1],-0.016029515562999253
<module 'time' (built-in)>,-0.5686987730274577,-0.5816894710036005,-0.5564078180022692,-0.5686748835458875,-0.5698800433243855,-0.5744835561134608,-1.0358892739402743,-0.5536404256110051,-0.5491329852188849,-0.5245601036986242,-0.0144865843892601,20.629999999999654,-0.5686748835458875,-0.5840514898300171,DONT BUY,[0],-0.015376606284129624
<module 'time' (built-in)>,-0.5679472633598637,-0.5809383518297029,-0.5592000008779249,-0.5714662182759587,-0.555928666751236,-0.561113282603791,-0.9398295203961518,-0.5536404256110051,-0.5491329852188849,-0.5337255907079281,-0.0867087345807893,20.629999999999654,-0.5714662182759587,-0.5830619931221008,DONT BUY,[1],-0.01159577484614216
<module 'time' (built-in)>,-0.5719553149203646,-0.5822617522789504,-0.563066100244216,-0.5692474650289783,-0.4281623065468561,-0.4387230828160463,-0.86778470523806,-0.4142897248960284,-0.417707335877023,-0.6553043287036249,-0.1140062730920112,20.629999999999654,-0.5692474650289783,-0.581868052482605,DONT BUY,[0],-0.012620587453626708
<module 'time' (built-in)>,-0.5707027988077082,-0.5799010920181304,-0.5584124621181238,-0.5689253879447405,-0.5540338379559143,-0.5592968237333361,-0.9398295203961518,-0.5468932607073281,-0.5427638283030668,-0.8341657585011653,-0.2416806534883948,20.629999999999654,-0.5689253879447405,-0.5804631114006042,DONT BUY,[0],-0.011537723455863791
<module 'time' (built-in)>,-0.572241604317543,-0.5852304613948304,-0.5618847921045161,-0.5741501939779495,-0.5431878752417645,-0.5489161382573766,-0.9638444587821824,-0.5536404256110051,-0.5491329852188849,-0.844783434412994,-0.3017714454168086,20.629999999999654,-0.5741501939779495,-0.5788963437080383,DONT BUY,[1],-0.0047461497300888
<module 'time' (built-in)>,-0.5758917941315725,-0.5822617522789504,-0.5636388557058883,-0.5692474650289783,-0.5468522769204809,-0.5524230666034975,-0.8917996436240905,-0.523143337432772,-0.5203579369958454,-0.4710531514498465,-0.2957773578017081,20.629999999999654,-0.5692474650289783,-0.5773613452911377,DONT BUY,[0],-0.008113880262159423
<module 'time' (built-in)>,-0.567517829264096,-0.5796149513804555,-0.5552265098625693,-0.5665992756696815,-0.5130531683457019,-0.5200134415228896,-0.9638444587821824,-0.4500239444930142,-0.4513279436915841,-0.4577793292197046,-0.2465822410968691,20.629999999999654,-0.5665992756696815,-0.5757667422294617,DONT BUY,[0],-0.00916746655978018
<module 'time' (built-in)>,-0.5666231748979127,-0.5796149513804555,-0.5543315794537056,-0.5665992756696815,-0.5698800433243855,-0.5744835561134608,-1.0358892739402743,-0.5536404256110051,-0.5491329852188849,-1.0082582683290915,-0.2532891019291111,20.629999999999654,-0.5665992756696815,-0.574090838432312,DONT BUY,[0],-0.0074915627626305215
<module 'time' (built-in)>,-0.5666231748979127,-0.5796149513804555,-0.5543315794537056,-0.5665992756696815,-0.5698800433243855,-0.5744835561134608,-1.0358892739402743,-0.5536404256110051,-0.5491329852188849,-0.1795329028537967,-0.2509353344538657,20.629999999999654,-0.5665992756696815,-0.5723854899406433,DONT BUY,[0],-0.00578621427096182
<module 'time' (built-in)>,-0.5756412909090406,-0.5862677212064045,-0.5660014719852882,-0.5747943481464267,-0.2731674431050611,-0.290360111472879,-0.6516502597637844,-0.0460262087093801,-0.070466424950943,0.1156384922780459,-0.181457600534802,20.629999999999654,-0.5747943481464267,-0.5706982016563416,DONT BUY,[1],0.004096146490085162
<module 'time' (built-in)>,-0.5846594069201685,-0.5976418115539935,-0.5730535236071355,-0.5853155328982311,-0.556766815353386,-0.5619392548362755,-0.9638444587821824,-0.5536404256110051,-0.5491329852188849,0.34138204147955,-0.1279654966770867,20.629999999999654,-0.5853155328982311,-0.5692863464355469,BUY,[0],0.016029186462684253
<module 'time' (built-in)>,-0.5848741239680524,-0.5978564170322497,-0.5765616508098814,-0.5888225944821659,-0.4770754064092135,-0.485718575219439,-0.86778470523806,-0.3947455425102964,-0.399468747722829,0.7941330763990465,-0.1294941289104063,17.6899999999996,-0.5888225944821659,-0.568435788154602,BUY,[0],0.020386806327563844
<module 'time' (built-in)>,-0.5889179617032014,-0.6018981535394125,-0.585510954898519,-0.5977691801554688,-0.4980457778342315,-0.5058131360371066,-0.9638444587821824,-0.4542454781696936,-0.4555420866277847,1.1704468346059025,-0.0737087026613508,16.70999999999958,-0.5977691801554688,-0.5682051777839661,BUY,[0],0.029564002371502696
<module 'time' (built-in)>,-0.5961109828073146,-0.5992513526409159,-0.5838284857298542,-0.5862459778082537,-0.4272828501439641,-0.4381866714505347,-0.8437697668520293,-0.2936328256822727,-0.3044020430371192,1.9879945318723389,-0.0562967780829979,14.209999999999582,-0.5862459778082537,-0.5687738060951233,BUY,[1],0.017472171713130424
<module 'time' (built-in)>,-0.5906356980862735,-0.6036149973654638,-0.5804993446088816,-0.591112920414531,-0.5082274844622577,-0.5155570413682737,-0.9398295203961518,-0.4444685276574875,-0.4463797440089477,0.8804415805165389,-0.0604273916385902,17.429999999999836,-0.591112920414531,-0.5697447061538696,BUY,[0],0.021368214260661378
<module 'time' (built-in)>,-0.5933196611848235,-0.6062975658436688,-0.5966796864011383,-0.6007752329416974,-0.5019040596744946,-0.5096011670294106,-0.7717249516939375,-0.4953225193810782,-0.4943086750300526,1.0431377218634448,-0.0465824750933754,16.06999999999971,-0.6007752329416974,-0.5711802244186401,BUY,[0],0.029595008523057298
<module 'time' (built-in)>,-0.5998327449706371,-0.6128072653507788,-0.644826942398008,-0.6460449564486102,0.1778737657053826,0.1367094868043097,1.677798763681185,-0.3743400457715383,-0.3811297361842927,1.2356592070939976,-0.0313175479260176,13.36999999999989,-0.6460449564486102,-0.5732502341270447,BUY,[0],0.07279472232156547
<module 'time' (built-in)>,-0.6500049618261982,-0.6568729235527616,-0.6677013636485668,-0.6556356962903919,1.0026619593348285,0.9162071027982412,0.9813655504862974,0.5388390374008908,0.4711412524837787,2.039481297120496,0.1397336609996806,0.7199999999997999,-0.6556356962903919,-0.5770213007926941,BUY,[0],0.07861439549769778
<module 'time' (built-in)>,-0.6642120731611904,-0.6667090079728469,-0.6519505884525644,-0.6586059627339282,0.0457034609380361,0.0095005414348446,-0.363470999131417,0.33403816449461,0.2801800348299144,2.1323274276714828,0.524693887588145,-1.9600000000004911,-0.6586059627339282,-0.5824695825576782,BUY,[0],0.07613638017625002
<module 'time' (built-in)>,-0.6666813192118566,-0.6796211042479412,-0.6757557373283406,-0.6801135546925474,-0.2125136002640962,-0.2363320319576424,0.2369024605193483,-0.2203834459501683,-0.238563253690993,2.114980990645828,0.6593730153565119,-2.7900000000004184,-0.6801135546925474,-0.5893577337265015,BUY,[0],0.09075582096604595
<module 'time' (built-in)>,-0.6748047808568012,-0.6792276608711374,-0.6625465644935113,-0.6686619250307204,-0.4325422659351982,-0.4443688080190692,-0.6036203829917232,-0.4380760930656351,-0.4413312727526096,2.4470402099838955,0.7456185746306299,-8.800000000000182,-0.6686619250307204,-0.5979116559028625,BUY,[1],0.07075026912785787
<module 'time' (built-in)>,-0.666609746862562,-0.6731114047408296,-0.6543490019483195,-0.6601447754697357,-0.5230696437707606,-0.5301057370585509,-0.8197548284659987,-0.534476484963633,-0.5312412629538752,2.117158125819965,0.621127884680836,-5.600000000000364,-0.6601447754697357,-0.6074454188346863,BUY,[1],0.05269935663504943
<module 'time' (built-in)>,-0.6614565377133458,-0.6743990376103686,-0.6672002026196019,-0.6676956937780038,-0.4538304409239885,-0.4645259335214132,-0.6516502597637844,-0.5182184172816184,-0.5161104390578217,1.8333195609441295,0.569957679974426,-3.2200000000002547,-0.6676956937780038,-0.617395281791687,BUY,[0],0.05030041198631674
<module 'time' (built-in)>,-0.663317418795007,-0.6762589517552573,-0.6602197454304652,-0.6635086916828977,-0.4924978736926548,-0.5011577102667139,-0.675665198149815,-0.5264744008403848,-0.5237913563374061,1.890490833894689,0.5960181888972085,-5.330000000000382,-0.6635086916828977,-0.6276572942733765,BUY,[1],0.03585139740952126
<module 'time' (built-in)>,-0.6582715681697336,-0.6642052773931895,-0.6510914552600543,-0.6512339761391268,-0.3928028291117946,-0.4065064483982513,-0.675665198149815,-0.484452222017358,-0.4844821231647606,1.6992988145721124,0.5612743845917141,-4.160000000000309,-0.6512339761391268,-0.6378276944160461,BUY,[1],0.01340628172308067
<module 'time' (built-in)>,-0.6486808733642473,-0.6587686052773606,-0.6457934672395808,-0.6563514231442554,-0.5347017872087079,-0.5410761337799166,-0.8437697668520293,-0.5456006817628715,-0.5416206701654291,1.2458369979631772,0.4996542123472592,-0.7300000000004729,-0.6563514231442554,-0.6473344564437866,BUY,[0],0.00901696670046881
<module 'time' (built-in)>,-0.6473925710769428,-0.6564794801759578,-0.6374169186126171,-0.6445061437128027,-0.406598302049886,-0.4193696645816495,-0.7717249516939375,-0.536253781012261,-0.5328659032455392,1.2638666188961845,0.5046092130620556,-2.1600000000003092,-0.6445061437128027,-0.6561297178268433,BUY,[1],-0.01162357411404058
<module 'time' (built-in)>,-0.6437423812629148,-0.6555852906832227,-0.6337298053280976,-0.6440767076004845,-0.4486909510058761,-0.4593412731453593,-0.795739890079968,-0.3897234359723416,-0.3957633720205256,0.8557034629215815,0.5046362936565778,1.1499999999996362,-0.6440767076004845,-0.6637458801269531,DONT BUY,[0],-0.019669172526468603
<module 'time' (built-in)>,-0.6536551516402261,-0.666601705233718,-0.6471179642447004,-0.6573534407396662,-0.5215798979246498,-0.5286602077081188,-0.8917996436240905,-0.5306376226849835,-0.527644169887736,1.1383318075379665,0.4746480512123012,1.1499999999996362,-0.6573534407396662,-0.6700896620750427,DONT BUY,[1],-0.012736221335376552
<module 'time' (built-in)>,-0.6535120069416369,-0.663919136755513,-0.6417125845751624,-0.6539537381838101,-0.5536567377104319,-0.5590842314967376,-0.9638444587821824,-0.5536404256110051,-0.5491329852188849,1.2378874987059307,0.4534723728450292,1.1499999999996362,-0.6539537381838101,-0.6754690408706665,DONT BUY,[0],-0.02151530268685642
<module 'time' (built-in)>,-0.6564822594373669,-0.6694273440307622,-0.6506618886638,-0.662900323857113,-0.5527206496452325,-0.5582088771022341,-0.9638444587821824,-0.5536404256110051,-0.5491329852188849,1.031379086809353,0.4215777163930245,1.1499999999996362,-0.662900323857113,-0.6797502636909485,DONT BUY,[1],-0.016849939833835537
<module 'time' (built-in)>,-0.6696157855329369,-0.682554045784111,-0.6573559681221006,-0.6695923699407431,-0.567051791483267,-0.5718041756714871,-1.0118743355542437,-0.5484834729613637,-0.5443219632967824,0.4180394272366742,0.4101661633246338,1.1499999999996362,-0.6695923699407431,-0.683164656162262,DONT BUY,[1],-0.013572286221518848
<module 'time' (built-in)>,-0.667683332101981,-0.6766881627117697,-0.655422918438955,-0.6637234097390569,-0.5586629766584091,-0.5638517086979896,-0.9638444587821824,-0.5424542724901809,-0.5386936924160955,0.3528468454465784,0.24288304706764,1.1499999999996362,-0.6637234097390569,-0.6858841776847839,DONT BUY,[0],-0.022160767945727078
<module 'time' (built-in)>,-0.6662160989414408,-0.6791561257117186,-0.6891438962449417,-0.6876286866581215,-0.1743158771651563,-0.2005253958406995,0.1648576453612564,-0.1598351121431526,-0.1824451758955262,0.1186939480648256,-0.1090038439326651,1.1499999999996362,-0.6876286866581215,-0.6877530813217163,DONT BUY,[1],-0.00012439466359481788
<module 'time' (built-in)>,-0.6863637152678899,-0.6992932730881118,-0.6902536099519325,-0.6982572304380062,-0.1580459337116554,-0.1853547740374916,-0.2433963072012639,-0.126981254084989,-0.1520964913382826,0.1761187594987501,-0.1584121642131604,1.1499999999996362,-0.6982572304380062,-0.689432680606842,DONT BUY,[1],0.008824549831164208
<module 'time' (built-in)>,-0.7025390662084844,-0.692676270841873,-0.7069351127731541,-0.6897758672197155,0.323940814148123,0.2693523596936759,0.7412161666259912,0.2802953074233522,0.226871476331589,0.7332483611681471,0.0143222308361401,1.1499999999996362,-0.6897758672197155,-0.6911759972572327,BUY,[1],-0.0014001300375171555
<module 'time' (built-in)>,-0.6921968617354056,-0.6958953530157178,-0.692616226231334,-0.7048419174935576,-0.133712974055277,-0.1623614216787929,-0.3874859375174476,-0.3860959540849849,-0.3931858275759346,0.7343670180024395,0.0609170120006939,3.519999999999527,-0.7048419174935576,-0.6927091479301453,DONT BUY,[1],0.01213276956341236
<module 'time' (built-in)>,-0.7026822109070736,-0.7156032894355986,-0.7114455620338267,-0.7095299283863682,-0.3246203064581943,-0.3432874444678001,-0.3394560607453864,-0.3571222625198613,-0.3667093333440757,0.8695892393620204,0.1483523220352462,3.519999999999527,-0.7095299283863682,-0.6944074630737305,BUY,[0],0.015122465312637723
<module 'time' (built-in)>,-0.7164956743209447,-0.7044438045662658,-0.7042503215465629,-0.6953585366798563,-0.0334549441255959,-0.0678702642007244,-0.2433963072012639,-0.0769837173950843,-0.1057199663404773,1.0759863882682774,0.2294892244035507,2.2099999999995816,-0.6953585366798563,-0.6963329315185547,BUY,[1],-0.0009743948386984336
<module 'time' (built-in)>,-0.6957039068508427,-0.7002232301605554,-0.683559530493632,-0.6899547989331806,-0.2209303977926825,-0.2447699336170744,-0.5315755678336314,-0.4321574421094388,-0.4360540316780078,1.0162271157624658,0.2571751674638278,6.169999999999618,-0.6899547989331806,-0.6980412006378174,DONT BUY,[0],-0.008086401704636814
<module 'time' (built-in)>,-0.7003918957296448,-0.7133141643341974,-0.7006348026947525,-0.7106035186671635,-0.2216233028373852,-0.2459216895464309,-0.5315755678336314,-0.4105237524074798,-0.416264221717103,0.7694104742882963,0.0548484153465219,6.169999999999618,-0.7106035186671635,-0.6993672251701355,DONT BUY,[1],0.011236293497028038
<module 'time' (built-in)>,-0.71345384947592,-0.7120265314646584,-0.7012075581564248,-0.6990803163199502,-0.3337986332811029,-0.3518187545577978,-0.6036203829917232,-0.1346529044931129,-0.1599865242182392,1.4293117885296136,0.1409539335351562,6.169999999999618,-0.6990803163199502,-0.70085608959198,BUY,[1],-0.0017757732720298236
<module 'time' (built-in)>,-0.695524975977607,-0.7058029725952218,-0.6856357690421957,-0.6978635806683804,-0.4693701690611488,-0.4795464500330546,-0.795739890079968,-0.5200588844816671,-0.5178881943960075,1.1003077248117394,0.0742248051517991,9.389999999999418,-0.6978635806683804,-0.7021501064300537,DONT BUY,[0],-0.004286525761673321
<module 'time' (built-in)>,-0.6952386865804285,-0.6986494566533415,-0.6854925801767776,-0.6873066095738837,-0.4707206676434685,-0.4807759691619,-0.8437697668520293,-0.5320686922306319,-0.5290557658375868,0.8774998113394873,-0.036449545012745,9.389999999999418,-0.6873066095738837,-0.7032026648521423,DONT BUY,[0],-0.01589605527825866
<module 'time' (built-in)>,-0.6960975547719638,-0.6975048941026418,-0.6838459082244682,-0.6845510611865064,-0.5169234427732772,-0.52442999758966,-0.8437697668520293,-0.4570808910046202,-0.4592581904473511,0.6849201617331443,-0.0484772190106466,9.389999999999418,-0.6845510611865064,-0.7037325501441956,DONT BUY,[0],-0.01918148895768912
<module 'time' (built-in)>,-0.6873299419833678,-0.7002589977402656,-0.6777603814441953,-0.6899905852758745,-0.5109744532115937,-0.5188049539675762,-0.7717249516939375,-0.5067309863617103,-0.5054697523737168,0.4602389899390248,-0.0847634202715379,9.389999999999418,-0.6899905852758745,-0.7037052512168884,DONT BUY,[1],-0.013714665941013893
<module 'time' (built-in)>,-0.6886540304453187,-0.6990786676098556,-0.6769370454680406,-0.6868771734615655,-0.4010957032381553,-0.4149108826587504,-0.7477100133079069,-0.2458839390169821,-0.2626086760417941,0.4368990748125318,-0.0753887468375224,9.389999999999418,-0.6868771734615655,-0.7033199071884155,DONT BUY,[0],-0.016442733726850012
<module 'time' (built-in)>,-0.6867215770143629,-0.6963960991316506,-0.6847050414169782,-0.6918872614386139,-0.3930313545255764,-0.4074267983491454,-0.7477100133079069,-0.5208108641495418,-0.5185627428970513,0.507714423354548,-0.0633069116505769,9.389999999999418,-0.6918872614386139,-0.7025402188301086,DONT BUY,[1],-0.010652957391494744
<module 'time' (built-in)>,-0.6923400064339947,-0.6917820813491379,-0.6874614270762786,-0.6959669045056411,0.7052537890513987,0.6310305509176174,-0.1953664304292027,1.6967674577742555,1.546041697710266,0.0989515681663021,-0.0261120891160289,9.389999999999418,-0.6959669045056411,-0.7015576958656311,DONT BUY,[1],-0.005590791359989966
<module 'time' (built-in)>,-0.697206926186031,-0.7099162442618033,-0.6965539200303342,-0.7040546179543061,-0.2625979761539416,-0.2845609552394115,-0.6276353213777538,-0.0300256849523888,-0.0626406606609697,-0.0748629077251665,0.17140718419918,9.389999999999418,-0.7040546179543061,-0.70052570104599,DONT BUY,[1],0.0035289169083161376
<module 'time' (built-in)>,-0.6979942220282732,-0.7060533456531882,-0.6857431606912601,-0.6946070234832987,-0.2958827359839988,-0.3156567539675893,-0.8437697668520293,-0.1662579174808804,-0.1887652130466858,0.3826455292342487,0.3328944547622976,9.389999999999418,-0.6946070234832987,-0.6996894478797913,BUY,[1],-0.005082424396492535
<module 'time' (built-in)>,-0.6970279953127952,-0.7040145936097517,-0.6916139041734058,-0.6911715345847503,-0.3758632995333646,-0.3912000466859514,-0.795739890079968,-0.2518268865698787,-0.268315200946026,-0.3095249711002922,0.0556959930700959,12.02999999999929,-0.6911715345847503,-0.6988024115562439,DONT BUY,[0],-0.007630876971493561
<module 'time' (built-in)>,-0.6947018939607182,-0.704050361189462,-0.6842038803880134,-0.6945712371406048,-0.2134003854703456,-0.2377184303085207,-0.7236950749218762,0.0505673411323852,0.0129614687291201,-0.5521972835648834,-0.1217417476664546,12.02999999999929,-0.6945712371406048,-0.6978024244308472,DONT BUY,[1],-0.00323118729024241
<module 'time' (built-in)>,-0.7029685003042521,-0.6975764292620605,-0.6907189737645422,-0.6856604378099959,0.2966236990155682,0.2439823273835276,-0.4355158142895088,1.0167591686452278,0.911581297824771,-0.0376400126773075,0.0133869778175946,12.02999999999929,-0.6856604378099959,-0.6968166828155518,DONT BUY,[0],-0.011156245005555898
<module 'time' (built-in)>,-0.6857911364735314,-0.6934989251751893,-0.6735363099143573,-0.6832627528495504,-0.454108935451571,-0.46495373699026,-0.8917996436240905,-0.3655592557240451,-0.3738965493837578,-0.1476252524700766,0.168328973416336,12.02999999999929,-0.6832627528495504,-0.6956344842910767,DONT BUY,[0],-0.012371731441526257
<module 'time' (built-in)>,-0.6814252231665575,-0.6922112923056504,-0.6693480356008763,-0.6815807947429702,-0.5156608898312467,-0.5231771980124034,-0.9398295203961518,-0.5536404256110051,-0.5491329852188849,-1.0753015772163166,-0.2732047097601183,12.02999999999929,-0.6815807947429702,-0.6942431926727295,DONT BUY,[0],-0.012662397929759317
<module 'time' (built-in)>,-0.6798506314820746,-0.6892425831897703,-0.6675939719995024,-0.6762844160243748,-0.4542881580064028,-0.4650968140842392,-0.9158145820101212,-0.3428735233849626,-0.3527211559594674,-0.7888418225331231,-0.2348192387658701,12.02999999999929,-0.6762844160243748,-0.6926558017730713,DONT BUY,[0],-0.016371385748696454
<module 'time' (built-in)>,-0.6763078001919894,-0.6892425831897703,-0.6640500475804028,-0.6762844160243748,-0.5698800433243855,-0.5744835561134608,-1.0358892739402743,-0.5536404256110051,-0.5491329852188849,-0.9168869401203372,-0.1801975299985372,12.02999999999929,-0.6762844160243748,-0.6907936930656433,DONT BUY,[0],-0.014509277041268476
<module 'time' (built-in)>,-0.6801727070539012,-0.682375207885565,-0.6679161469466939,-0.6705943875361537,-0.43930808394381,-0.4508981068794597,-0.86778470523806,-0.3373946408290419,-0.3475959297301014,-0.5515049941447155,-0.1835843997123137,12.02999999999929,-0.6705943875361537,-0.6887332797050476,DONT BUY,[0],-0.01813889216889386
<module 'time' (built-in)>,-0.6654288030992003,-0.6740413618132748,-0.6531676938086196,-0.66107522037976,-0.5087798097334679,-0.5165502689151072,-0.9638444587821824,-0.4533720155183173,-0.4555073009510693,-0.6648003990410489,-0.1319951190652628,12.02999999999929,-0.66107522037976,-0.6863982081413269,DONT BUY,[0],-0.02532298776156694
<module 'time' (built-in)>,-0.6647130796062526,-0.6754005298422309,-0.6636920754168559,-0.6759265525974414,-0.420085965246965,-0.4324906506107936,-0.8917996436240905,-0.3094596287728568,-0.3211714741453621,-1.2859016898655833,-0.188809757522697,12.02999999999929,-0.6759265525974414,-0.6836257576942444,DONT BUY,[1],-0.007699205096802997
<module 'time' (built-in)>,-0.6707251569470056,-0.681767159030505,-0.6652313557201026,-0.6767854248220794,-0.4235791394290578,-0.4359513853061526,-0.86778470523806,-0.3528582097989564,-0.3619115648652477,-0.4250949682952095,-0.1419434223302021,12.02999999999929,-0.6767854248220794,-0.6809254884719849,DONT BUY,[1],-0.00414006364990549
<module 'time' (built-in)>,-0.6817830849130305,-0.692247059885359,-0.669527021682648,-0.6792904688106035,-0.4993456410478998,-0.5077414784819845,-0.9638444587821824,-0.4250300354674018,-0.4292927439520741,-0.6122312018311534,-0.1469923822348318,12.02999999999929,-0.6792904688106035,-0.6783843040466309,DONT BUY,[1],0.00090616476397265
<module 'time' (built-in)>,-0.6813894369919093,-0.6931770169578041,-0.669527021682648,-0.6802209137206278,-0.4974381534104153,-0.505948686089347,-0.9158145820101212,-0.421551977649752,-0.4260736551778036,-0.6885559776527181,-0.1708666942120074,12.02999999999929,-0.6802209137206278,-0.6761201024055481,BUY,[0],0.0041008113150796666
<module 'time' (built-in)>,-0.6802442794031958,-0.6931770169578041,-0.667987741379403,-0.6802209137206278,-0.5698800433243855,-0.5744835561134608,-1.0358892739402743,-0.5536404256110051,-0.5491329852188849,-1.0794385499470789,-0.4409474480412638,11.769999999999072,-0.6802209137206278,-0.674190104007721,BUY,[0],0.006030809712906815
<module 'time' (built-in)>,-0.6852185576791746,-0.694750790465018,-0.6799440116418233,-0.692173552180161,-0.4123027760813714,-0.4254965012779891,-0.86778470523806,-0.2996535223446103,-0.3126512949244589,-0.758598904691659,-0.3882109077323655,11.769999999999072,-0.692173552180161,-0.6726122498512268,BUY,[0],0.01956130232893416
<module 'time' (built-in)>,-0.6933420193241192,-0.700974349334453,-0.6810895225651679,-0.6880223364277472,-0.4594236503954111,-0.4700964354543642,-0.9398295203961518,-0.3522374317532633,-0.3616983387578034,0.0336859802825956,-0.291294995750419,8.429999999998927,-0.6880223364277472,-0.6717109084129333,BUY,[1],0.01631142801481389
<module 'time' (built-in)>,-0.6886182442706723,-0.7015466306098045,-0.6790490812329596,-0.6912788936128307,-0.5585677022147625,-0.5637916964788604,-0.987859397168213,-0.542542955068137,-0.5388026379696415,-0.3059333968773654,-0.3808318197664929,9.589999999999236,-0.6912788936128307,-0.6713325381278992,BUY,[0],0.01994635548493151
<module 'time' (built-in)>,-0.6895844709861502,-0.7011889548127092,-0.6773308148479411,-0.6882370544839064,-0.4680896272381502,-0.4782667561277737,-0.9158145820101212,-0.3680387234173121,-0.3763687421296461,0.263133121676708,-0.2982391484219528,8.679999999998927,-0.6882370544839064,-0.671521782875061,BUY,[1],0.01671527160884534
<module 'time' (built-in)>,-0.6865068599664791,-0.6854869873202826,-0.6742522542414493,-0.672526850041587,-0.2853645706563813,-0.3053402431307661,-0.7717249516939375,-0.0348631373554213,-0.0658666454850515,0.2291503842567994,-0.0858762681281916,9.52999999999929,-0.672526850041587,-0.6721363663673401,BUY,[1],0.0003904836742468776
<module 'time' (built-in)>,-0.6787412600680075,-0.691674778610009,-0.66938383281723,-0.6816165810856626,-0.5140652094638783,-0.5216648231703496,-0.987859397168213,-0.5393370191335306,-0.535807571084383,-0.3712825527967311,-0.0417033299665491,13.919999999999163,-0.6816165810856626,-0.6727001667022705,DONT BUY,[1],0.00891641438339208
<module 'time' (built-in)>,-0.6899781189072697,-0.7029057986387606,-0.6792996617474404,-0.6915293980116821,-0.5492261429534383,-0.5549653119181673,-0.987859397168213,-0.5536404256110051,-0.5491329852188849,0.1900431491800271,-0.0169937088224338,13.919999999999163,-0.6915293980116821,-0.6734450459480286,BUY,[0],0.018084352063653553
<module 'time' (built-in)>,-0.7001056063324648,-0.7122411369429147,-0.6878551964561774,-0.6992950343761092,-0.5073293729235469,-0.5154332231634517,-0.9158145820101212,-0.4395873413803946,-0.4431038294187186,0.5027627158030427,-0.0123555959485074,11.149999999999181,-0.6992950343761092,-0.6745969653129578,BUY,[0],0.024698069063151418
