opens,highs,lows,closes,volumes,qavs,numTrades,tbbavs,tbqavs,rsis,obvs,labels
-0.7974197771472762,-0.7808286362397798,-0.7857945146360775,-0.7755449169673282,0.34687323348582705,0.23318625640172358,0.2240378431331885,0.3542345910091462,0.2378278429481177,1.7043214500276618,0.03254981856223847,1
-0.772872677546504,-0.762086364266273,-0.7692902234581342,-0.7580738351466907,1.1171180696984373,0.9230928430373472,0.1613156556283957,0.4423004827499364,0.31498880837348736,1.0334886164075752,-0.29240943459872476,0
-0.7583777722977857,-0.7718162040228547,-0.7692902234581342,-0.7791049490506432,0.37624330144115253,0.2609695845557182,0.024467246527029557,0.12484773966659793,0.044224213902194096,0.9723821383333755,-0.1067056035503331,0
-0.781982478678052,-0.7838327803120887,-0.7779916691699174,-0.7797481481245192,0.20699848212201813,0.10978182072256025,-0.14089124780378787,-0.0733172483291045,-0.1238184214552583,1.1205748709993109,-0.17110723387333168,1
-0.7703596289584911,-0.7751939978554002,-0.7647073622054568,-0.7686342664526583,0.5454008058256488,0.41237241828830595,-0.009744855748311979,0.6526799656048097,0.49299801287287776,1.0955234892443273,-0.13404359095338642,1
-0.7722294567769533,-0.7245569823480306,-0.7584171604860958,-0.7136930990492316,2.1335091960034482,1.8418710649658672,1.033724263649605,1.503085240021596,1.2259424598446198,0.8521255681853802,-0.41399578299154577,0
-0.7198593192374644,-0.7135866253874616,-0.7111058575540421,-0.7171932986605576,1.1572117496557905,0.9767728872125153,0.4179064226934572,0.7523574257043242,0.5914836980437054,-0.23553539045453373,-0.4969587457899768,1
-0.7207717952128734,-0.7120023504040552,-0.7096680971610452,-0.7032373745692435,0.9727923151734198,0.8100508042372179,0.41220440564756694,1.0338297559458494,0.8331147929136551,-0.8253564303305485,-0.6594580171474664,1
-0.7022679791213716,-0.6925277249004828,-0.7006820947048147,-0.6929461893872245,1.802770859205175,1.565177662224925,0.9824061102365925,1.6539598574817762,1.3731236552321695,-0.9056592358710894,-0.2685509406232,1
-0.6887154670931577,-0.6893591749336699,-0.6804935425198169,-0.6771055424282728,0.8740185390443611,0.7292109416290219,0.36088625223455467,0.5144355527180449,0.3922566937166375,-0.8571091945110914,-0.1146810760656748,0
-0.6770028656383106,-0.6858618131778479,-0.6831444132444049,-0.6815929778274092,0.37265789977342906,0.2744087816780505,0.14420960449072492,0.22107510396746846,0.1382803487103325,-1.748086257720531,-1.1357413822455564,0
-0.6806677281624962,-0.694156837855118,-0.6956199799878047,-0.6970447137184355,0.9724842255415729,0.8158352656849446,0.25824994540853,0.9241566884406414,0.7444913636746692,-1.5414288604197488,-0.559994801011273,0
-0.6946689988671414,-0.7002996399134199,-0.7113005542739272,-0.7192724770621579,1.0048825263872059,0.8399021119985172,0.212633809041408,0.7114094291920825,0.5566579924612665,-1.485007113035089,-0.356371556886133,0
-0.7284006927121998,-0.7382176175823096,-0.7283290289284838,-0.7262728762848104,1.039623920930721,0.8639758106467388,0.5376487806571526,1.0940876160995352,0.8789804673653787,-1.1857883464956713,-0.1927030266471687,0
-0.7295375480258244,-0.7400410284122677,-0.7400108321215837,-0.7453295186131434,0.8115542238979669,0.6580339165199327,0.3665882692804449,0.9664234576846669,0.7690900819811378,-1.0384818909205213,0.6661454007388535,0
-0.7479665710045881,-0.7331060888622621,-0.7413886858315392,-0.7534368185675826,1.1842816094410522,0.9916267602284735,0.44071449087701825,0.9181339096870355,0.7276181779424638,-0.43189760707644925,1.2227781401443734,1
-0.7556104271264611,-0.7500697879770389,-0.7416133358929443,-0.7407672926240211,0.5190744095506458,0.39452199019632844,0.013063212435249045,0.8087798477923328,0.6319950429281207,-0.05344293519063222,1.9162912568922663,1
-0.7476823571761817,-0.7233911950960903,-0.7336757003899412,-0.7227876347914813,1.5953392220376017,1.3648353748951723,0.6288810533913967,1.336681948342088,1.088554482585335,-0.6039324492633217,0.8558449268106015,0
-0.73145225171193,-0.7439419319091461,-0.7265917351202795,-0.7330638618555035,-0.40255033588676276,-0.42973216345617005,-0.5286284069243252,-0.5104884925231367,-0.49407485792954375,-0.832402322248081,0.5999828441768794,1
-0.7316018379374069,-0.7020034828201029,-0.7175757793225283,-0.6934547653991262,0.6119075108241983,0.4856060541158437,0.13280557039894442,0.7663783414281585,0.6030742542178005,-0.5147989149135708,0.8521116298801296,1
-0.6882966256618218,-0.6477345916432262,-0.674712547606309,-0.6357014718122405,2.965173484362687,2.641009280147691,3.0978544342618775,2.359405090734451,1.9993462444813372,-0.30800109953587945,1.353746667406098,1
-0.6395763920239712,-0.6381093738195113,-0.6444746493410934,-0.6348787753223992,1.3927603396558383,1.2157516384560487,0.9367899738694705,1.2208218820046683,1.0168366033555034,-1.0169202477213648,0.9513881329348555,0
-0.63743730899965,-0.6443866897914989,-0.6387535611106265,-0.6437638974126894,0.4607397991910451,0.3631633640102155,0.041573297664700325,0.17881039853053493,0.10717455980120359,-0.8972304413328922,0.08728972659351684,0
-0.6335480671372488,-0.6391406471577665,-0.6777677884414274,-0.6788406841159387,3.8726254205666946,3.458435863818072,2.470632559213949,2.767420932139892,2.3456408449639503,-0.6441053272028295,0.7558483198987004,1
-0.6793364107557514,-0.6631588537458247,-0.6728105104197404,-0.6576899052680093,0.6756292296462258,0.5510843393827112,0.24114389427085928,0.42893585768135606,0.3199017465207533,0.0405052197673732,2.5087209896002434,0
-0.6582148357184024,-0.6637118553909759,-0.6615181006664101,-0.6728125625630992,0.7624329687927442,0.6325766888679321,0.0187652294811393,0.3050794233512157,0.21385270172218596,-0.26145342569702057,0.17603513827404982,1
-0.6749086584816328,-0.6743832925433559,-0.6608141971406724,-0.6642565190687454,0.11805029504247203,0.04630909654328608,-0.300547725088715,0.3160114095175049,0.22325522817392945,-0.26565156440857096,0.2756702462090573,1
-0.6579605391350916,-0.669660359573955,-0.6522325647949723,-0.6573757847900696,-0.3442150393587171,-0.3738866358351419,-0.4602042023736422,-0.21397425170640985,-0.23641385019269015,-0.6607720318096474,-0.6346474530862642,0
-0.659770532463363,-0.6615895247528282,-0.6640192046833944,-0.6762978040564283,-0.5140221737186054,-0.5285582011199058,-0.5400324410161058,-0.47792014246355735,-0.4657734662263706,-0.8326371499708232,-1.3419752330651888,1
-0.6754621275158974,-0.666611377530418,-0.6678382557272926,-0.6584378111678654,-0.22402062825284946,-0.2645197364513738,-0.41458806600652015,-0.12967628205643045,-0.16316434923541953,-0.8347396227377948,-1.7391214556870291,0
-0.6592768979192891,-0.6715585003559609,-0.6515286612692345,-0.6651390480305758,-0.4758447906862859,-0.4938872289685463,-0.545734458061996,-0.48125997199757187,-0.4686597899956467,-1.1136438652245144,-2.0431625731810112,0
-0.6616553189043726,-0.6727392335983116,-0.6708785198916501,-0.6786163123459817,-0.40103407516521805,-0.4262752038759038,-0.49441630464898373,-0.48548871272906646,-0.4723759861358958,-0.9029821878006293,-1.559954336487934,0
-0.6887603429608011,-0.7022575646570645,-0.687847087863166,-0.6910614665195869,-0.18927597440922017,-0.23563331399163848,-0.26063360576748323,-0.25250317147725077,-0.2716136127056144,-0.5288381143071862,-1.2276644681568742,0
-0.6913631432841001,-0.6976392536205303,-0.6826951131215937,-0.6964613471165478,-0.4227341522412913,-0.44647841232366653,-0.4830122705572032,-0.48182840343662386,-0.469308958144729,-0.49765451910330494,-1.6838514894761412,1
-0.6814156592898811,-0.6836796985780615,-0.6697103395723406,-0.6709128815774648,-0.4540071368369714,-0.474380381319272,-0.5913505944291181,-0.3009687327368709,-0.3126724783303697,0.061344519951322805,-1.5926962600161088,0
-0.6725152788740013,-0.6813780160549994,-0.6669546321524297,-0.6743382905988055,-0.43585129132191597,-0.45776268055682573,-0.41458806600652015,-0.44921877723520465,-0.44097377131356885,0.5979336892412414,-1.336213086709324,1
-0.6757762585893992,-0.6747718882940024,-0.6616828440447745,-0.6609507749913814,-0.4991144780805099,-0.5150587408465849,-0.5514364751078863,-0.37759228830048036,-0.3786376722863518,0.6593292367806922,-0.3875463709484854,0
-0.6613112705857754,-0.6748316722556403,-0.6535055818096047,-0.6654980428625064,-0.585619219327079,-0.5938119966667172,-0.6312647137503499,-0.501528916277624,-0.48629344373308137,0.2916574447606128,-0.9504410584248911,0
-0.679067155549893,-0.6816320978919609,-0.6749971043507558,-0.6678165511520604,-0.4481409112577582,-0.46904959711456246,-0.4887142876030935,-0.3593317231505225,-0.3631006644754733,-0.23021955181145018,-1.2179135112195956,1
-0.6681174438449782,-0.6541912595001277,-0.6567555193646082,-0.6451998767404131,-0.15663151063390995,-0.20236553218755166,-0.24922957167570273,0.10000274540442719,0.03739632595671003,0.2309154052399018,-0.04042355587821344,0
-0.6472052895232969,-0.6592280582681274,-0.6856305405906291,-0.6848837637867756,0.4345400009941617,0.33211262932290897,0.37229028632633515,0.28755681665143773,0.19657994720363872,-0.5326587744055415,-0.3261745089793829,1
-0.6850655631915195,-0.6800328769181446,-0.6813771660946798,-0.666290823116354,-0.5456946798914409,-0.5575771994823222,-0.545734458061996,-0.4501023815001624,-0.44179450766813966,0.3644658982586791,0.2819143473508321,0
-0.6690897543105786,-0.6695108996698602,-0.6581783030868444,-0.66693402219023,-0.23294836589195744,-0.2726242311366257,-0.3176537762263858,-0.41310421693241145,-0.4095242683121644,0.15968741019551916,-0.04955701783822056,0
-0.6738914721483896,-0.6846960259259076,-0.6868586275929801,-0.6916448331214744,-0.023838875334019457,-0.0850853670851079,0.024467246527029557,0.04297680715680279,-0.01551641603587362,-0.14356188433231745,-0.02111480102757986,1
-0.6868007634070521,-0.695980248685076,-0.6731100438349478,-0.6828195435031728,-0.5535718936411113,-0.5647821922453365,-0.6084566455667888,-0.47652235540310867,-0.4647054472396151,0.5744263526207216,0.1435122013895687,1
-0.6844373010445159,-0.6695108996698602,-0.6731100438349478,-0.6592605076577066,-0.5074780137156399,-0.5226585588022372,-0.44880016828186164,-0.4417607680639095,-0.4343588756316974,0.3114453381034097,-0.23065704277500262,1
-0.6521715522091327,-0.663457773554015,-0.6518731246967233,-0.6536661715267835,-0.46533817945501843,-0.48423680232670796,-0.5514364751078863,-0.4799164335806842,-0.4674688007077654,-0.2857695050249649,-0.25784896599901275,0
-0.6616702775269205,-0.6611112530597241,-0.661862564093899,-0.6616238903012523,-0.38294272948400127,-0.4091529993773808,-0.300547725088715,-0.3287820712564973,-0.33610346494889254,-0.5899492521567588,-0.3169575128671459,0
-0.6681473610900736,-0.669720143535593,-0.6681976958255414,-0.673799798350909,-0.11201512291283565,-0.16327800117880525,-0.14089124780378787,-0.18706987279601425,-0.21338764442463048,-0.5411046620759286,-0.3664630086748889,0
-0.6665318298549223,-0.6787176297621096,-0.6710881932822961,-0.6750712383806641,-0.5104827453367032,-0.5256647378124167,-0.5058203387407643,-0.48654774059684364,-0.47333955381608284,0.06855311813867339,-0.20104056818873747,0
-0.6744449411826543,-0.685263973561468,-0.6815568861438042,-0.6930209799772097,-0.331111452104883,-0.36321978332925675,-0.36897192963939807,-0.31645554115518965,-0.326043785994399,0.03161565174806442,-0.21547697984206243,1
-0.6939509849848519,-0.6950834892605064,-0.6798794990186413,-0.6812788573494696,-0.5440324368332027,-0.5561990213928604,-0.5970526114750083,-0.46384144014114725,-0.4537953711076462,0.5640036772350429,-0.10941342558104183,0
-0.6878628256079387,-0.7013608052324942,-0.704935469200764,-0.6988845622320814,0.4037094235034554,0.2989313082629096,0.45782054201468897,0.5229127877632002,0.3959165904504141,0.27733920778395543,-0.2537328151666409,0
-0.6988723718030443,-0.7069655516360549,-0.6921004623591146,-0.7002756672058135,-0.5270612611386006,-0.5409557350049946,-0.5628405091996668,-0.5014384035951609,-0.4862745906005919,0.49120650732028615,-0.0008385847592831503,0
-0.701714510087107,-0.7069655516360549,-0.7340650938297109,-0.7339912651713248,0.7429939882853644,0.5999225763913176,0.5718608829324942,0.27950973797017065,0.18252828796032042,0.948933324148393,0.05199437670392514,1
-0.7359248798536913,-0.7421932510312351,-0.7456869903397693,-0.7305658561499841,0.0704806383337165,-0.007536892588657376,0.4920326442900305,-0.07301799630076546,-0.12087092959484153,0.8747929146498254,0.28195850424915014,0
-0.7406667632013115,-0.7367529105221791,-0.7318485465571739,-0.7455538903830997,-0.3858589453756475,-0.4150991045920422,-0.4430981512359714,-0.4638514643470227,-0.4542167680974488,1.2387850996133354,0.031201608040212072,1
-0.7461416190537685,-0.7533728518575374,-0.7435003964087531,-0.7430259684415861,-0.3155230773692551,-0.352452474035396,-0.4031840319147396,-0.2861367408258832,-0.302723919671547,1.3952893742689116,0.07205914851970094,1
-0.7426263427550598,-0.7467517781061314,-0.7346342073186056,-0.7329890712655183,-0.36468944804974257,-0.39596328321121793,-0.4659062194195324,-0.1628537500377324,-0.1969292385782462,1.0410321873494615,-0.053896803408845645,1
-0.7317514241628836,-0.7314022459555799,-0.725318718105647,-0.7289503794062951,-0.4657673778174242,-0.48623875490802415,-0.4602042023736422,-0.41031601355112834,-0.408227377729569,1.0095520398775764,0.008096105383370649,1
-0.7290289548592025,-0.7406986519902856,-0.7342298372080752,-0.7287110495183414,-0.18912210113540798,-0.23863708753239704,-0.2891436909969345,-0.28121013846771026,-0.2981190940632547,1.5810292943835103,-0.06602416446473122,0
-0.7310633275256895,-0.7328818990061196,-0.7279695888302349,-0.7406476276800442,-0.1582554998013343,-0.21056842294302996,-0.2948457080428248,-0.07819402448748503,-0.12379944362975623,1.765845133214215,-0.00596968650373539,0
-0.7435537773530169,-0.7570047275270445,-0.7636739719229902,-0.773675152217688,1.3064846071278193,1.0919530190002908,0.40080037155578646,-0.04969550201331676,-0.10239238893523403,1.8073003009040254,0.0725274221216238,0
-0.7707635117672789,-0.7695145214997925,-0.783188573923771,-0.7920736373541476,-0.31706181010737666,-0.3555138816381806,0.041573297664700325,-0.18459300945603752,-0.21812009028834628,1.9916366503976983,0.5043823261697048,1
-0.7918850868046278,-0.7825474251368719,-0.7784559459634899,-0.7688137638686237,-0.2766384262121559,-0.31972140018595663,-0.2663356228133735,-0.23507078263035128,-0.2609461311099203,2.111280589409414,0.45196786861667093,1
-0.7647052696354617,-0.7743271304116496,-0.757833070326441,-0.7605867989702069,-0.5416605240606266,-0.5547342959923466,-0.522926389878435,-0.44928069144796445,-0.442017361880209,1.3356745653062643,0.3717234710863748,0
-0.7608908208857986,-0.7642535328756496,-0.7625507216159614,-0.7671384546529462,-0.15746623454736586,-0.2121890412198041,-0.36897192963939807,0.18631499077619218,0.09871518869880122,1.4232405872067055,0.29005346787463704,0
-0.7674277389391423,-0.7806343383644562,-0.7761195853248694,-0.7769509800590577,-0.1786509991211741,-0.23285900945353238,-0.38607798077706884,-0.2794473523815633,-0.29817191538829674,1.3052783104984342,0.3888683186696902,0
-0.7920496316526526,-0.8032476218540225,-0.8123781052357593,-0.8117585206383591,0.046524096325954126,-0.0357331757044138,0.5547548317948233,0.07349786058112469,-0.0020372315506909586,1.3964597665360108,0.2400041450034005,1
-0.8061107368474885,-0.7976877134216906,-0.8077952439830819,-0.7859557670933247,-0.38493553419066334,-0.4167538848062105,-0.4316941171441909,-0.34502452790007027,-0.35496679407715204,1.4076621276328432,0.38662521839506125,1
-0.7892822864813287,-0.7855366232187709,-0.7765389321061603,-0.7765919852271265,-0.367380429149287,-0.40025482464177337,-0.4316941171441909,-0.2774855563258313,-0.2969025156787864,0.8993445182271621,0.4543676886078718,1
-0.7756101054727332,-0.7671231630342726,-0.769185386762812,-0.758253332562656,-0.5120202772800458,-0.5283169610253902,-0.5115223557866545,-0.4706646812168621,-0.46025335064470085,0.5262538447574251,0.2371206162283423,1
-0.7528281233325897,-0.7559136702271514,-0.7391421852174815,-0.7500114095462419,-0.4641888473094873,-0.485309487662679,-0.4659062194195324,-0.45091611115357694,-0.44323238872148946,0.2493785756128023,0.19542396313096827,0
-0.7502701988769335,-0.7637154772209082,-0.771716444121317,-0.7805259702603695,-0.5422099734430351,-0.5552937804410261,-0.49441630464898373,-0.4777759707967024,-0.4662905970341649,0.2787342392008435,0.25787975198142016,0
-0.7861260171237643,-0.7851629734585336,-0.7804029131623393,-0.7933450773839027,-0.35752705027774817,-0.3917212887959984,-0.36897192963939807,-0.18892494054213174,-0.2220409004170782,0.7188631094411047,0.3281724036594456,1
-0.7967167218875341,-0.7346156338936208,-0.78276922714248,-0.7326151183155902,1.0889388470795711,0.9055791800600262,0.9995121613742632,1.220603118452917,0.984769295608965,0.8521507732850985,0.4198363363740812,0
-0.7247507888105614,-0.7244673064055737,-0.7299614860413659,-0.7430708427955778,-0.17779843482814575,-0.22741636005739171,-0.19791141826269043,-0.17723023024055867,-0.20830893868909936,-0.06785985261219744,0.6272043661162467,1
-0.7434789842402788,-0.7274714504778825,-0.7452676435584782,-0.7217555246496798,0.9778675600775516,0.805653159595991,0.8740677863646776,1.2398133296947764,0.9991094321462374,-0.3384107756164868,0.6222087607132067,0
-0.7272488787760264,-0.7251697679548204,-0.7372850780431935,-0.7509836872160549,-0.0008112338588020419,-0.0694582302298099,0.05297733175648084,-0.18746907205352267,-0.21763221874879113,-0.7934686987882139,0.32698924434423965,1
-0.7506292058180779,-0.7451226651514962,-0.7390523251929186,-0.7313586364038318,-0.24360301796525374,-0.2878990523152881,-0.3176537762263858,-0.0590271531945574,-0.10873273774142876,-0.1828283549656975,0.5478500348441986,1
-0.7256333475408752,-0.7290407794708791,-0.7191932597646497,-0.7205289589739157,0.16674887038551717,0.08257430172205113,-0.24922957167570273,-0.2710951250802659,-0.2889009007436149,-0.29909216183660103,0.4152795812574017,0
-0.7216244366980924,-0.7295489431448021,-0.7128581280330072,-0.7237898286972886,-0.27952376452377287,-0.3187027588395965,-0.3632699125935078,-0.01919508665991486,-0.07272813109547972,-0.4809806895951143,0.41878911189977436,0
-0.73092869992276,-0.733928118334784,-0.802493502533906,-0.8017964140522764,-0.14589949306842934,-0.20246568475999505,0.14420960449072492,-0.27000248663984766,-0.2900825906093823,-0.5638862510102444,0.38758851406760003,0
-0.800605963749936,-0.8084936644877556,-0.9824981084029627,-0.9748917555149642,4.725734874424655,3.9824812941788488,8.07001329827818,3.7806484981019923,3.0284446862299053,-0.07641611972695236,0.3959605216688291,0
-0.9782695237489403,-0.9886825248646287,-1.0802508384559897,-1.0617685048422447,4.923164748794438,4.035103580589906,6.9581199743295805,4.452817790292118,3.4841010065861484,1.2778495531832113,1.9179713676758292,1
-1.0607364098543965,-1.014509196292236,-1.0516603739744164,-1.0355917983472824,2.4465189986858475,1.9555963506971181,2.869773752426267,2.4307842176477203,1.8647724978733693,1.6576856331134444,3.380159044201106,0
-1.0345887376410212,-1.0429813080223242,-1.0880986139344313,-1.0943921601939663,2.4168998515849536,1.9036246510727175,2.93249593993106,2.028302622374252,1.5236692472698696,1.5907713141015312,1.3946936617808878,1
-1.0962182625375356,-1.0410831672403185,-1.1167040550867648,-1.028740980304601,2.5243824776191355,1.9855361743779398,3.8790307695488426,2.0121279765351305,1.5044276107297097,1.8120327375855394,2.183739066015814,0
