time,opens,highs,lows,closes,volumes,qavs,numTrades,tbbavs,tbqavs,rsis,obvs,money,trueAfter,predictionBefore
1652563740000.0,-3.1554402556787418,-3.160401927314697,-3.139084629257909,-3.1452248294911693,4.743612677863786,3.7037976916937563,4.4907007102288645,2.5560698469853027,1.9023591245960798,-3.2319444740585133,-0.11466475309508231,0.650000000000091,tensor(-3.1452),-2.8600215911865234
1652563800000.0,-3.145604160942912,-3.129571557224434,-3.129281266259339,-3.124183145812629,49.13830104527037,39.511990288081925,32.97401750746604,58.27869172065777,45.62183371204573,-3.2319444740585133,-0.11466475309508231,3.240000000000009,tensor(-3.1242),-3.294863700866699
1652563860000.0,-3.12452136873782,-3.1390960760240314,-3.110928458785271,-3.1268133562724465,1.8211333100940184,1.3576994743502713,4.091774704665319,1.8316447672120444,1.3406101541213147,-3.2319444740585133,-0.11466475309508231,3.240000000000009,tensor(-3.1268),-3.0273241996765137
1652563920000.0,-3.1271900766118823,-3.140817374602272,-3.1143482365754696,-3.1296722806852917,4.070544975666421,3.171034006419789,5.501313257656514,5.738047026434818,4.407407964525272,-3.2319444740585133,-0.11466475309508231,2.5499999999999545,tensor(-3.1297),-3.3318819999694824
1652563980000.0,-3.13008753087515,-3.1433801969298742,-3.113816271141439,-3.129748518669634,0.7747438642133733,0.5129288153088156,2.1503348109227294,0.6612300975103516,0.4207457284747162,-3.2319444740585133,-0.11466475309508231,2.5499999999999545,tensor(-3.1297),-3.198610782623291
1652564040000.0,-3.13008753087515,-3.146593287609257,-3.1170460612766266,-3.132988633004192,2.7913387395734164,2.1378341212801817,5.82045406210735,3.4237512087855313,2.5879997651471522,-3.2319444740585133,-0.11466475309508231,2.5499999999999545,tensor(-3.1330),-2.9062986373901367
1652564100000.0,-3.1333281047222252,-3.1498446293681552,-3.1213017847488738,-3.1372579601273736,3.242511298315112,2.5002577330736746,7.469348218436672,2.974603092782389,2.2347176811203617,-3.2319444740585133,-0.11466475309508231,1.7000000000000455,tensor(-3.1373),-2.97074031829834
1652564160000.0,-3.137598037320725,-3.1541287502739976,-3.12190974524491,-3.1378678640021143,0.0449175521871913,-0.0759487718638423,1.8311940064718926,0.08071774042416927,-0.03539729610049679,-3.2319444740585133,-0.11466475309508231,0.5800000000001546,tensor(-3.1379),-3.125532388687134
1652564220000.0,-3.138208027691939,-3.1397080932962944,-3.12190974524491,-3.122887100078805,3.4370277304947026,2.658160584746764,7.203397548060975,4.648517262417367,3.549566345017421,-3.2319444740585133,-0.11466475309508231,0.42000000000007276,tensor(-3.1229),-3.082329750061035
1652564280000.0,-3.123225139198989,-3.138407556592735,-3.10697671556104,-3.1221247202353806,2.8946493896760463,2.2244954557483765,3.772633900214482,1.4111897675984184,1.010721450347235,-3.2319444740585133,-0.11466475309508231,4.350000000000136,tensor(-3.1221),-3.387190341949463
