time,opens,highs,lows,closes,volumes,qavs,numTrades,tbbavs,tbqavs,rsis,obvs,money,trueAfter,predictionBefore,action,correct,diff
1652595300000.0,-2.260500936630935,-2.2667432864837056,-2.2677507330546653,-2.2734766769805077,58.271573608547975,45.47224408894595,35.750942017560654,28.684727185711587,22.085931250371623,-2.4489217854603904,-0.07989243705230374,0.0,-2.2734766006469727,-2.186469554901123,BUY,0.0,-0.08700704574584961
1652595360000.0,-2.2735046249306117,-2.2701475328842653,-2.26657933450624,-2.2674227529481463,74.35352408138958,58.067036493961666,33.12989265000876,73.78407356088032,56.91622348839778,-2.4489217854603904,-0.07989243705230374,-4.230000000000018,-2.267422676086426,-2.2092409133911133,BUY,1.0,-0.0581817626953125
1652595420000.0,-2.267450651280406,-2.2651959017561785,-2.2616163038142254,-2.2583727542671155,25.864664712301888,20.162493515617538,21.33517049602524,29.461327788300686,22.707822860753243,-2.4489217854603904,-0.07989243705230374,-2.269999999999982,-2.2583727836608887,-2.2440412044525146,BUY,1.0,-0.014331579208374023
1652595480000.0,-2.2584314660464253,-2.264236523225112,-2.2545262599684914,-2.2574152458742422,30.678896383620387,23.94796515901723,21.33517049602524,21.537507344512537,16.59736873575108,-2.4489217854603904,-0.07989243705230374,0.6600000000000819,-2.257415294647217,-2.273590564727783,SELL,0.0,0.016175270080566406
1652595540000.0,-2.257473949805832,-2.260213322933542,-2.254187170915,-2.2535852123027484,23.387477532336145,18.24413603571924,20.417803217382076,18.338765822467145,14.12764506684476,-2.4489217854603904,-0.07989243705230374,0.6600000000000819,-2.25358510017395,-2.297701835632324,SELL,0.0,0.04411673545837402
1652595600000.0,-2.253643884843457,-2.2494435252299545,-2.2489467037246746,-2.2431143947161636,38.541086192588146,30.14888304777848,28.084372617471367,36.3249326551592,28.07068196313505,-2.4489217854603904,-0.07989243705230374,0.6600000000000819,-2.243114471435547,-2.2694456577301025,SELL,0.0,0.026331186294555664
1652595660000.0,-2.2431729814382537,-2.2487626759498425,-2.2405619562201537,-2.2449367493993746,19.615146412865506,15.323202419242879,18.58306866009575,9.571115667036857,7.363442278979709,-2.4489217854603904,-0.07989243705230374,0.6600000000000819,-2.24493670463562,-2.198753833770752,BUY,0.0,-0.046182870864868164
1652595720000.0,-2.2449644634367845,-2.2498148975645607,-2.2385582481767936,-2.2442572273141095,7.021031235684203,5.4397983676583275,9.081764702720134,5.594325959101851,4.2817005075614,-2.4489217854603904,-0.07989243705230374,0.06999999999993634,-2.2442572116851807,-2.19339919090271,BUY,1.0,-0.0508580207824707
1652595780000.0,-2.2443158234028338,-2.2463178080803496,-2.2374176759059585,-2.2395623474522783,8.584146317425713,6.6689159492012955,13.865179798502341,9.16484584611757,7.051522337833507,-2.4489217854603904,-0.07989243705230374,0.2899999999999636,-2.2395622730255127,-2.2266275882720947,BUY,1.0,-0.012934684753417969
1652595840000.0,-2.2395900174411936,-2.2410257523122077,-2.232732081712256,-2.2365662728036093,33.318775924282676,26.110969468910067,24.7425346738427,34.442211382129734,26.67353185385934,-2.4489217854603904,-0.07989243705230374,1.8099999999999454,-2.2365663051605225,-2.323010206222534,SELL,0.0,0.08644390106201172
1652595900000.0,-2.2366248058574194,-2.2431920909307452,-2.23982212555799,-2.2364427233335613,64.85248400295595,50.85393427866508,34.047259928651926,53.62967748727142,41.530563398186096,-2.4489217854603904,-0.07989243705230374,1.8099999999999454,-2.236442804336548,-2.2653000354766846,SELL,0.0,0.02885723114013672
1652595960000.0,-2.236470367754098,-2.241304281563162,-2.2334410860968292,-2.238203303281748,46.617903075769874,36.55589665284559,21.466222964402835,22.265335525130233,17.22334220882698,-2.4489217854603904,-0.07989243705230374,1.8099999999999454,-2.238203287124634,-2.2644965648651123,SELL,1.0,0.026293277740478516
1652596020000.0,-2.238261849752628,-2.242665980123386,-2.2386199007319747,-2.2369369212137538,23.568931924883454,18.441405443556814,19.434909704550115,22.147106942874224,17.126365631818853,-2.4489217854603904,-0.07989243705230374,1.8099999999999454,-2.2369368076324463,-2.2282159328460693,BUY,1.0,-0.008720874786376953
1652596080000.0,-2.2369645696847265,-2.2436872540435537,-2.2366778452437948,-2.242064224220754,14.182824706350669,11.065259133766565,13.209917456614368,10.445567333113091,8.044572854672317,-2.4489217854603904,-0.07989243705230374,2.2200000000000273,-2.2420642375946045,-2.0841593742370605,BUY,0.0,-0.15790486335754395
1652596140000.0,-2.242091914715003,-2.246967709665911,-2.2381575065681223,-2.2402109821700313,12.984591506011084,10.121778875065788,13.14439122242557,12.022096899941989,9.265332033280467,-2.4489217854603904,-0.07989243705230374,0.5599999999999454,-2.240211009979248,-2.1817338466644287,BUY,1.0,-0.058477163314819336
1652596200000.0,-2.2402695450958086,-2.246163069607597,-2.2390822948958267,-2.24592514515976,26.046066254055255,20.374859933593715,17.4035964446974,22.091653367208114,17.072623748439355,-2.4489217854603904,-0.07989243705230374,1.1599999999998545,-2.245925188064575,-2.2864956855773926,SELL,1.0,0.04057049751281738
1652596260000.0,-2.2459837549187065,-2.248793623644393,-2.2390822948958267,-2.245245623074495,9.047471611017382,7.029780233332355,12.751233817292787,7.644632837307019,5.870382992327418,-2.4489217854603904,-0.07989243705230374,1.1599999999998545,-2.2452456951141357,-2.3621413707733154,SELL,0.0,0.11689567565917969
